minutes_watched,CLV,region,channel,Clicks,Conversions,Campaign_Spend,CTR,Conversion_Rate,Revenue,ROI,Cluster
521.0,97.0,2,2,52,2,10.42,9.980806142034549,3.8461538461538463,100,859.6928982725527,3
1931.0,119.0,0,2,193,9,38.62,9.994821336095287,4.66321243523316,450,1065.1993785603315,3
2949.0,64.8,2,7,294,14,58.980000000000004,9.969481180061038,4.761904761904762,700,1086.842997626314,3
113.0,174.0,0,3,11,0,2.2600000000000002,9.734513274336283,0.0,0,-100.0,3
410.0,119.0,0,2,41,2,8.2,10.0,4.878048780487805,100,1119.5121951219512,3
87.0,49.5,0,1,8,0,1.74,9.195402298850574,0.0,0,-100.0,3
1050.0,64.8,2,8,105,5,21.0,10.0,4.761904761904762,250,1090.4761904761906,3
134.0,36.0,2,1,13,0,2.68,9.701492537313433,0.0,0,-100.0,3
997.0,19.0,2,6,99,4,19.94,9.929789368104313,4.040404040404041,200,903.0090270812436,3
1597.0,91.51,2,6,159,7,31.94,9.956167814652474,4.40251572327044,350,995.8046336881653,3
5831.0,81.31,2,1,583,29,116.62,9.998285028297033,4.974271012006861,1450,1143.3544846510033,3
458.0,36.0,0,4,45,2,9.16,9.82532751091703,4.444444444444445,100,991.703056768559,3
145.0,78.87,2,1,14,0,2.9,9.655172413793103,0.0,0,-100.0,3
1861.0,64.8,0,2,186,9,37.22,9.99462654486835,4.838709677419355,450,1109.0274046211714,3
290.0,142.8,1,1,29,1,5.8,10.0,3.4482758620689653,50,762.0689655172415,3
1032.0,184.44,0,3,103,5,20.64,9.980620155038759,4.854368932038835,250,1111.2403100775196,3
366.0,174.0,0,3,36,1,7.32,9.836065573770492,2.7777777777777777,50,583.0601092896175,3
497.0,78.87,2,3,49,2,9.94,9.859154929577464,4.081632653061225,100,906.036217303823,3
3192.0,119.0,0,2,319,15,63.84,9.9937343358396,4.702194357366771,750,1074.812030075188,3
184.0,119.0,1,2,18,0,3.68,9.782608695652174,0.0,0,-100.0,3
2136.0,121.0,2,2,213,10,42.72,9.97191011235955,4.694835680751173,500,1070.4119850187265,3
0.0,174.0,2,3,0,0,0.0,0.0,0.0,0,0.0,3
2517.0,174.0,0,2,251,12,50.34,9.972189114024632,4.780876494023905,600,1091.8951132300356,3
384.0,29.01,0,3,38,1,7.68,9.895833333333332,2.631578947368421,50,551.0416666666667,3
201.0,36.0,0,8,20,1,4.0200000000000005,9.950248756218906,5.0,50,1143.781094527363,3
1634.0,36.0,0,1,163,8,32.68,9.975520195838433,4.9079754601226995,400,1123.9902080783354,3
830.0,18.0,2,2,83,4,16.6,10.0,4.819277108433735,200,1104.8192771084337,3
356.0,35.99,0,3,35,1,7.12,9.831460674157304,2.857142857142857,50,602.247191011236,3
152.0,19.0,2,3,15,0,3.04,9.868421052631579,0.0,0,-100.0,3
769.0,119.0,2,2,76,3,15.38,9.882964889466841,3.9473684210526314,150,875.2925877763328,3
4150.0,34.2,2,1,415,20,83.0,10.0,4.819277108433735,1000,1104.8192771084339,3
259.0,119.0,0,2,25,1,5.18,9.652509652509652,4.0,50,865.2509652509654,3
444.0,173.75,0,3,44,2,8.88,9.90990990990991,4.545454545454546,100,1026.126126126126,3
451.0,183.0,2,3,45,2,9.02,9.977827050997783,4.444444444444445,100,1008.6474501108648,3
423.0,119.0,0,6,42,2,8.46,9.929078014184398,4.761904761904762,100,1082.0330969267138,3
167.0,42.8,1,3,16,0,3.34,9.580838323353294,0.0,0,-100.0,3
69.0,119.0,0,6,6,0,1.3800000000000001,8.695652173913043,0.0,0,-100.0,3
799.0,119.0,2,4,79,3,15.98,9.887359198998748,3.79746835443038,150,838.6733416770963,3
1114.0,34.2,2,1,111,5,22.28,9.964093357271095,4.504504504504505,250,1022.0825852782765,3
273.0,174.0,2,3,27,1,5.46,9.89010989010989,3.7037037037037033,50,815.7509157509157,3
1.0,27.0,0,3,0,0,0.02,0.0,0.0,0,-100.0,3
267.0,119.0,0,6,26,1,5.34,9.737827715355806,3.8461538461538463,50,836.3295880149811,3
360.0,174.0,0,1,36,1,7.2,10.0,2.7777777777777777,50,594.4444444444443,3
1308.0,365.75,2,8,130,6,26.16,9.938837920489297,4.615384615384616,300,1046.788990825688,3
1573.0,27.0,2,4,157,7,31.46,9.980928162746345,4.45859872611465,350,1012.523839796567,3
104.0,149.57,0,1,10,0,2.08,9.615384615384617,0.0,0,-100.0,3
114.0,119.0,2,1,11,0,2.2800000000000002,9.649122807017543,0.0,0,-100.0,3
1584.0,19.0,2,2,158,7,31.68,9.974747474747476,4.430379746835443,350,1004.7979797979798,3
2029.0,172.8,2,2,202,10,40.58,9.955643173977329,4.9504950495049505,500,1132.134056185313,3
601.0,119.0,2,4,60,3,12.02,9.983361064891847,5.0,150,1147.920133111481,3
298.0,119.0,2,6,29,1,5.96,9.731543624161073,3.4482758620689653,50,738.9261744966443,3
122.0,112.48,2,1,12,0,2.44,9.836065573770492,0.0,0,-100.0,3
605.0,184.44,0,3,60,3,12.1,9.917355371900827,5.0,150,1139.6694214876034,3
264.0,119.0,0,8,26,1,5.28,9.848484848484848,3.8461538461538463,50,846.9696969696969,3
181.0,63.63,2,3,18,0,3.62,9.94475138121547,0.0,0,-100.0,3
385.0,19.0,2,3,38,1,7.7,9.87012987012987,2.631578947368421,50,549.3506493506493,3
709.0,78.88,2,3,70,3,14.18,9.873060648801129,4.285714285714286,150,957.8279266572638,3
3928.0,220.99,1,3,392,19,78.56,9.979633401221996,4.846938775510204,950,1109.2668024439918,3
130.0,119.0,0,6,13,0,2.6,10.0,0.0,0,-100.0,3
254.0,240.0,2,7,25,1,5.08,9.84251968503937,4.0,50,884.2519685039371,3
196.0,35.7,2,3,19,0,3.92,9.693877551020408,0.0,0,-100.0,3
1718.0,19.0,2,1,171,8,34.36,9.953434225844005,4.678362573099415,400,1064.1443538998835,3
707.0,174.0,0,1,70,3,14.14,9.900990099009901,4.285714285714286,150,960.8203677510609,3
125.0,149.99,0,3,12,0,2.5,9.6,0.0,0,-100.0,3
2411.0,97.0,0,7,241,12,48.22,9.995852343425964,4.979253112033195,600,1144.296972210701,3
1511.0,217.5,1,1,151,7,30.22,9.9933818663137,4.635761589403973,350,1058.173395102581,3
23606.0,159.74,0,1,2360,118,472.12,9.997458273320342,5.0,5900,1149.6822841650428,0
602.0,93.73,0,1,60,3,12.040000000000001,9.966777408637874,5.0,150,1145.8471760797343,3
602.0,49.41,2,3,60,3,12.040000000000001,9.966777408637874,5.0,150,1145.8471760797343,3
326.0,49.5,0,1,32,1,6.5200000000000005,9.815950920245399,3.125,50,666.8711656441717,3
3513.0,36.0,2,4,351,17,70.26,9.991460290350128,4.843304843304843,850,1109.7922003985198,3
4025.0,86.12,2,6,402,20,80.5,9.987577639751553,4.975124378109453,1000,1142.2360248447205,3
495.0,119.0,0,6,49,2,9.9,9.8989898989899,4.081632653061225,100,910.10101010101,3
1031.0,174.0,2,3,103,5,20.62,9.990300678952474,4.854368932038835,250,1112.415130940834,3
3495.0,35.15,2,6,349,17,69.9,9.985693848354792,4.871060171919771,850,1116.0228898426324,3
3192.0,149.99,2,2,319,15,63.84,9.9937343358396,4.702194357366771,750,1074.812030075188,3
2540.0,19.0,2,3,254,12,50.800000000000004,10.0,4.724409448818897,600,1081.1023622047244,3
597.0,184.33,0,3,59,2,11.94,9.882747068676718,3.389830508474576,100,737.5209380234506,3
345.0,49.46,0,4,34,1,6.9,9.855072463768117,2.941176470588235,50,624.6376811594203,3
18.0,174.0,0,3,1,0,0.36,5.555555555555555,0.0,0,-100.0,3
1737.0,36.0,2,6,173,8,34.74,9.959700633275762,4.624277456647398,400,1051.4104778353483,3
341.0,149.9,2,1,34,1,6.82,9.970674486803519,2.941176470588235,50,633.1378299120234,3
3102.0,173.17,0,2,310,15,62.04,9.993552546744036,4.838709677419355,750,1108.8974854932303,3
507.0,293.0,0,2,50,2,10.14,9.861932938856016,4.0,100,886.1932938856014,3
151.0,174.0,0,8,15,0,3.02,9.933774834437086,0.0,0,-100.0,3
375.0,64.8,0,6,37,1,7.5,9.866666666666667,2.7027027027027026,50,566.6666666666667,3
719.0,124.11,1,3,71,3,14.38,9.874826147426981,4.225352112676056,150,943.115438108484,3
392.0,173.49,0,6,39,1,7.84,9.948979591836734,2.564102564102564,50,537.7551020408163,3
872.0,91.5,2,1,87,4,17.44,9.977064220183486,4.597701149425287,200,1046.7889908256882,3
3105.0,174.0,0,7,310,15,62.1,9.98389694041868,4.838709677419355,750,1107.7294685990337,3
1.0,240.0,0,3,0,0,0.02,0.0,0.0,0,-100.0,3
16.0,268.99,2,6,1,0,0.32,6.25,0.0,0,-100.0,3
3.0,119.0,0,6,0,0,0.06,0.0,0.0,0,-100.0,3
61.0,119.0,2,1,6,0,1.22,9.836065573770492,0.0,0,-100.0,3
2444.0,173.01,1,7,244,12,48.88,9.983633387888707,4.918032786885246,600,1127.495908346972,3
82.0,119.0,0,6,8,0,1.6400000000000001,9.75609756097561,0.0,0,-100.0,3
282.0,174.24,0,3,28,1,5.64,9.929078014184398,3.571428571428571,50,786.5248226950355,3
112.0,149.99,0,3,11,0,2.24,9.821428571428571,0.0,0,-100.0,3
1654.0,36.0,0,3,165,8,33.08,9.975816203143893,4.848484848484849,400,1109.1898428053205,3
1119.0,77.11,2,6,111,5,22.38,9.919571045576408,4.504504504504505,250,1017.0688114387847,3
4.0,49.4,0,1,0,0,0.08,0.0,0.0,0,-100.0,3
818.0,173.47,0,3,81,4,16.36,9.902200488997554,4.938271604938271,200,1122.4938875305622,3
1789.0,64.8,0,4,178,8,35.78,9.94969256567915,4.49438202247191,400,1017.9429849077698,3
66.0,174.0,0,3,6,0,1.32,9.090909090909092,0.0,0,-100.0,3
1.0,184.44,0,3,0,0,0.02,0.0,0.0,0,-100.0,3
778.0,129.68,1,1,77,3,15.56,9.897172236503856,3.896103896103896,150,864.0102827763495,3
1872.0,213.36,0,3,187,9,37.44,9.98931623931624,4.81283422459893,450,1101.923076923077,3
200.0,78.88,2,3,20,1,4.0,10.0,5.0,50,1150.0,3
528.0,78.87,2,7,52,2,10.56,9.848484848484848,3.8461538461538463,100,846.9696969696969,3
57.0,49.59,0,1,5,0,1.1400000000000001,8.771929824561402,0.0,0,-100.0,3
259.0,97.0,0,8,25,1,5.18,9.652509652509652,4.0,50,865.2509652509654,3
48.0,36.0,0,8,4,0,0.96,8.333333333333332,0.0,0,-100.0,3
1590.0,91.8,2,3,159,7,31.8,10.0,4.40251572327044,350,1000.62893081761,3
482.0,149.99,2,3,48,2,9.64,9.95850622406639,4.166666666666666,100,937.3443983402489,3
3.0,96.99,2,3,0,0,0.06,0.0,0.0,0,-100.0,3
1442.0,18.0,2,4,144,7,28.84,9.986130374479888,4.861111111111112,350,1113.5922330097087,3
402.0,207.94,1,3,40,2,8.040000000000001,9.950248756218906,5.0,100,1143.781094527363,3
129.0,36.0,0,1,12,0,2.58,9.30232558139535,0.0,0,-100.0,3
4.0,149.99,0,3,0,0,0.08,0.0,0.0,0,-100.0,3
71.0,119.0,0,1,7,0,1.42,9.859154929577464,0.0,0,-100.0,3
165.0,149.99,0,2,16,0,3.3000000000000003,9.696969696969697,0.0,0,-100.0,3
1788.0,180.8,1,3,178,8,35.76,9.955257270693513,4.49438202247191,400,1018.5682326621924,3
1328.0,149.99,0,1,132,6,26.560000000000002,9.939759036144578,4.545454545454546,300,1029.5180722891566,3
7.0,149.99,2,4,0,0,0.14,0.0,0.0,0,-100.0,3
18.0,78.87,2,7,1,0,0.36,5.555555555555555,0.0,0,-100.0,3
236.0,150.44,0,2,23,1,4.72,9.745762711864407,4.3478260869565215,50,959.3220338983052,3
546.0,178.34,1,3,54,2,10.92,9.89010989010989,3.7037037037037033,100,815.7509157509157,3
48.0,149.99,0,3,4,0,0.96,8.333333333333332,0.0,0,-100.0,3
163.0,19.0,2,3,16,0,3.2600000000000002,9.815950920245399,0.0,0,-100.0,3
107.0,149.24,1,4,10,0,2.14,9.345794392523365,0.0,0,-100.0,3
1360.0,78.87,2,3,136,6,27.2,10.0,4.411764705882353,300,1002.9411764705882,3
129.0,78.87,2,3,12,0,2.58,9.30232558139535,0.0,0,-100.0,3
1217.0,149.99,0,1,121,6,24.34,9.942481511914544,4.958677685950414,300,1132.5390304026294,3
259.0,149.99,0,1,25,1,5.18,9.652509652509652,4.0,50,865.2509652509654,3
101.0,119.0,0,8,10,0,2.02,9.900990099009901,0.0,0,-100.0,3
274.0,44.07,1,8,27,1,5.48,9.854014598540147,3.7037037037037033,50,812.4087591240874,3
242.0,123.55,2,3,24,1,4.84,9.917355371900827,4.166666666666666,50,933.0578512396693,3
2047.0,149.99,0,8,204,10,40.94,9.96580361504641,4.901960784313726,500,1121.2994626282364,3
0.0,149.99,0,1,0,0,0.0,0.0,0.0,0,0.0,3
145.0,149.6,0,3,14,0,2.9,9.655172413793103,0.0,0,-100.0,3
37.0,149.99,0,4,3,0,0.74,8.108108108108109,0.0,0,-100.0,3
759.0,78.87,2,3,75,3,15.18,9.881422924901186,4.0,150,888.1422924901185,3
15.0,149.99,0,3,1,0,0.3,6.666666666666667,0.0,0,-100.0,3
0.0,119.0,2,6,0,0,0.0,0.0,0.0,0,0.0,3
986.0,149.99,0,1,98,4,19.72,9.939148073022313,4.081632653061225,200,914.1987829614604,3
77.0,78.87,2,3,7,0,1.54,9.090909090909092,0.0,0,-100.0,3
6.0,149.99,0,3,0,0,0.12,0.0,0.0,0,-100.0,3
162.0,178.11,1,7,16,0,3.24,9.876543209876543,0.0,0,-100.0,3
428.0,78.87,2,5,42,2,8.56,9.813084112149532,4.761904761904762,100,1068.2242990654204,3
0.0,119.0,0,4,0,0,0.0,0.0,0.0,0,0.0,3
134.0,149.99,0,3,13,0,2.68,9.701492537313433,0.0,0,-100.0,3
223.0,78.87,2,2,22,1,4.46,9.865470852017937,4.545454545454546,50,1021.0762331838564,3
241.0,36.0,2,3,24,1,4.82,9.95850622406639,4.166666666666666,50,937.3443983402489,3
47.0,149.99,2,7,4,0,0.9400000000000001,8.51063829787234,0.0,0,-100.0,3
422.0,149.99,2,7,42,2,8.44,9.95260663507109,4.761904761904762,100,1084.8341232227488,3
940.0,149.99,2,7,94,4,18.8,10.0,4.25531914893617,200,963.8297872340426,3
34.0,78.87,2,7,3,0,0.68,8.823529411764707,0.0,0,-100.0,3
65.0,78.87,2,7,6,0,1.3,9.230769230769232,0.0,0,-100.0,3
2333.0,44.28,2,1,233,11,46.660000000000004,9.987141020145735,4.721030042918455,550,1078.739819974282,3
18.0,119.0,2,7,1,0,0.36,5.555555555555555,0.0,0,-100.0,3
1424.0,149.99,1,3,142,7,28.48,9.97191011235955,4.929577464788732,350,1128.9325842696628,3
0.0,78.87,2,6,0,0,0.0,0.0,0.0,0,0.0,3
263.0,36.0,2,4,26,1,5.26,9.885931558935361,3.8461538461538463,50,850.5703422053232,3
1.0,49.5,2,4,0,0,0.02,0.0,0.0,0,-100.0,3
386.0,269.46,2,4,38,1,7.72,9.844559585492227,2.631578947368421,50,547.6683937823834,3
7.0,119.0,2,4,0,0,0.14,0.0,0.0,0,-100.0,3
744.0,119.0,2,6,74,3,14.88,9.946236559139784,4.054054054054054,150,908.0645161290322,3
1031.0,78.87,2,3,103,5,20.62,9.990300678952474,4.854368932038835,250,1112.415130940834,3
7.0,141.61,1,6,0,0,0.14,0.0,0.0,0,-100.0,3
853.0,149.99,0,3,85,4,17.06,9.964830011723329,4.705882352941177,200,1072.3329425556858,3
0.0,78.87,2,2,0,0,0.0,0.0,0.0,0,0.0,3
85.0,36.01,0,1,8,0,1.7,9.411764705882353,0.0,0,-100.0,3
3401.0,78.88,2,1,340,17,68.02,9.997059688326964,5.0,850,1149.6324610408703,3
564.0,149.99,2,4,56,2,11.28,9.929078014184398,3.571428571428571,100,786.5248226950355,3
254.0,149.99,0,2,25,1,5.08,9.84251968503937,4.0,50,884.2519685039371,3
125.0,14.25,2,1,12,0,2.5,9.6,0.0,0,-100.0,3
1801.0,78.87,2,4,180,9,36.02,9.994447529150472,5.0,450,1149.305941143809,3
1801.0,119.0,2,8,180,9,36.02,9.994447529150472,5.0,450,1149.305941143809,3
18.0,19.0,2,1,1,0,0.36,5.555555555555555,0.0,0,-100.0,3
0.0,78.88,2,6,0,0,0.0,0.0,0.0,0,0.0,3
356.0,147.56,2,8,35,1,7.12,9.831460674157304,2.857142857142857,50,602.247191011236,3
237.0,36.0,0,1,23,1,4.74,9.70464135021097,4.3478260869565215,50,954.8523206751055,3
157.0,97.0,2,8,15,0,3.14,9.554140127388536,0.0,0,-100.0,3
865.0,78.87,2,2,86,4,17.3,9.942196531791907,4.651162790697675,200,1056.0693641618495,3
150.0,246.99,2,1,15,0,3.0,10.0,0.0,0,-100.0,3
5007.0,61.2,2,3,500,25,100.14,9.986019572598362,5.0,1250,1148.2524465747952,3
796.0,149.99,2,7,79,3,15.92,9.924623115577889,3.79746835443038,150,842.211055276382,3
256.0,78.88,2,1,25,1,5.12,9.765625,4.0,50,876.5625,3
436.0,119.0,2,2,43,2,8.72,9.862385321100918,4.651162790697675,100,1046.7889908256882,3
384.0,185.89,2,1,38,1,7.68,9.895833333333332,2.631578947368421,50,551.0416666666667,3
1373.0,64.8,2,4,137,6,27.46,9.978150036416606,4.37956204379562,300,992.4981791697014,3
638.0,78.87,2,4,63,3,12.76,9.87460815047022,4.761904761904762,150,1075.5485893416928,3
181.0,119.0,2,6,18,0,3.62,9.94475138121547,0.0,0,-100.0,3
1142.0,62.22,2,4,114,5,22.84,9.98248686514886,4.385964912280701,250,994.5709281961472,3
785.0,119.0,0,2,78,3,15.700000000000001,9.936305732484078,3.8461538461538463,150,855.4140127388536,3
1038.0,150.36,0,1,103,5,20.76,9.922928709055876,4.854368932038835,250,1104.2389210019269,3
653.0,149.57,0,4,65,3,13.06,9.95405819295559,4.615384615384616,150,1048.5451761102602,3
175.0,149.58,0,7,17,0,3.5,9.714285714285714,0.0,0,-100.0,3
399.0,149.99,2,7,39,1,7.98,9.774436090225564,2.564102564102564,50,526.5664160401002,3
352.0,36.0,2,8,35,1,7.04,9.943181818181818,2.857142857142857,50,610.2272727272727,3
2193.0,68.15,2,1,219,10,43.86,9.986320109439124,4.5662100456621,500,1039.9908800729595,3
106.0,149.99,1,6,10,0,2.12,9.433962264150944,0.0,0,-100.0,3
0.0,149.99,0,4,0,0,0.0,0.0,0.0,0,0.0,3
0.0,149.99,0,3,0,0,0.0,0.0,0.0,0,0.0,3
0.0,149.99,0,1,0,0,0.0,0.0,0.0,0,0.0,3
105.0,149.99,0,3,10,0,2.1,9.523809523809524,0.0,0,-100.0,3
0.0,119.0,2,2,0,0,0.0,0.0,0.0,0,0.0,3
1253.0,78.87,2,7,125,6,25.060000000000002,9.976057462090981,4.8,300,1097.1268954509178,3
30.0,78.87,2,3,3,0,0.6,10.0,0.0,0,-100.0,3
82.0,119.0,0,1,8,0,1.6400000000000001,9.75609756097561,0.0,0,-100.0,3
528.0,149.99,0,6,52,2,10.56,9.848484848484848,3.8461538461538463,100,846.9696969696969,3
1765.0,150.32,0,3,176,8,35.300000000000004,9.971671388101983,4.545454545454546,400,1033.1444759206797,3
68.0,149.99,0,8,6,0,1.36,8.823529411764707,0.0,0,-100.0,3
616.0,78.87,2,4,61,3,12.32,9.902597402597403,4.918032786885246,150,1117.5324675324675,3
207.0,183.0,2,7,20,1,4.14,9.66183574879227,5.0,50,1107.729468599034,3
8.0,149.99,0,1,0,0,0.16,0.0,0.0,0,-100.0,3
5.0,149.99,2,3,0,0,0.1,0.0,0.0,0,-100.0,3
1455.0,113.45,2,7,145,7,29.1,9.965635738831615,4.827586206896552,350,1102.7491408934707,3
0.0,149.85,2,6,0,0,0.0,0.0,0.0,0,0.0,3
322.0,149.99,0,3,32,1,6.44,9.937888198757763,3.125,50,676.3975155279503,3
1850.0,19.0,2,3,185,9,37.0,10.0,4.864864864864865,450,1116.2162162162163,3
42.0,119.0,0,8,4,0,0.84,9.523809523809524,0.0,0,-100.0,3
196.0,149.99,0,8,19,0,3.92,9.693877551020408,0.0,0,-100.0,3
637.0,149.99,0,3,63,3,12.74,9.89010989010989,4.761904761904762,150,1077.3940345368915,3
456.0,19.0,2,3,45,2,9.120000000000001,9.868421052631579,4.444444444444445,100,996.4912280701753,3
31.0,149.99,0,3,3,0,0.62,9.67741935483871,0.0,0,-100.0,3
0.0,150.42,0,1,0,0,0.0,0.0,0.0,0,0.0,3
168.0,150.29,0,4,16,0,3.36,9.523809523809524,0.0,0,-100.0,3
0.0,268.99,0,1,0,0,0.0,0.0,0.0,0,0.0,3
95.0,149.99,0,3,9,0,1.9000000000000001,9.473684210526317,0.0,0,-100.0,3
40.0,149.51,0,1,4,0,0.8,10.0,0.0,0,-100.0,3
295.0,149.51,0,3,29,1,5.9,9.830508474576272,3.4482758620689653,50,747.457627118644,3
156.0,149.99,2,8,15,0,3.12,9.615384615384617,0.0,0,-100.0,3
187.0,149.99,2,7,18,0,3.74,9.62566844919786,0.0,0,-100.0,3
168.0,63.63,2,3,16,0,3.36,9.523809523809524,0.0,0,-100.0,3
343.0,49.5,2,1,34,1,6.86,9.912536443148689,2.941176470588235,50,628.862973760933,3
77.0,36.0,0,1,7,0,1.54,9.090909090909092,0.0,0,-100.0,3
4180.0,91.5,2,3,418,20,83.60000000000001,10.0,4.784688995215311,1000,1096.1722488038276,3
802.0,91.5,2,1,80,4,16.04,9.975062344139651,5.0,200,1146.8827930174564,3
537.0,64.8,2,8,53,2,10.74,9.869646182495345,3.7735849056603774,100,831.0986964618249,3
100.0,51.0,2,3,10,0,2.0,10.0,0.0,0,-100.0,3
158.0,174.0,0,3,15,0,3.16,9.49367088607595,0.0,0,-100.0,3
692.0,36.0,0,6,69,3,13.84,9.971098265895954,4.3478260869565215,150,983.8150289017341,3
0.0,184.44,0,1,0,0,0.0,0.0,0.0,0,0.0,3
115.0,62.22,2,4,11,0,2.3000000000000003,9.565217391304348,0.0,0,-100.0,3
111.0,29.0,0,3,11,0,2.22,9.90990990990991,0.0,0,-100.0,3
66.0,30.6,2,4,6,0,1.32,9.090909090909092,0.0,0,-100.0,3
180.0,174.0,0,7,18,0,3.6,10.0,0.0,0,-100.0,3
307.0,19.0,2,2,30,1,6.140000000000001,9.77198697068404,3.3333333333333335,50,714.3322475570031,3
207.0,36.0,0,3,20,1,4.14,9.66183574879227,5.0,50,1107.729468599034,3
359.0,149.99,2,1,35,1,7.18,9.749303621169917,2.857142857142857,50,596.3788300835655,3
39.0,72.56,2,1,3,0,0.78,7.6923076923076925,0.0,0,-100.0,3
303.0,141.0,2,3,30,1,6.0600000000000005,9.900990099009901,3.3333333333333335,50,725.082508250825,3
15.0,174.0,0,7,1,0,0.3,6.666666666666667,0.0,0,-100.0,3
2416.0,64.8,2,1,241,12,48.32,9.975165562913906,4.979253112033195,600,1141.7218543046356,3
221.0,27.0,0,2,22,1,4.42,9.95475113122172,4.545454545454546,50,1031.2217194570137,3
46.0,121.0,1,2,4,0,0.92,8.695652173913043,0.0,0,-100.0,3
458.0,63.63,2,1,45,2,9.16,9.82532751091703,4.444444444444445,100,991.703056768559,3
118.0,36.0,0,8,11,0,2.36,9.322033898305085,0.0,0,-100.0,3
204.0,43.92,1,1,20,1,4.08,9.803921568627452,5.0,50,1125.4901960784314,3
117.0,174.0,0,6,11,0,2.34,9.401709401709402,0.0,0,-100.0,3
4357.0,77.76,1,6,435,21,87.14,9.983933899472113,4.827586206896552,1050,1104.9575395914621,3
290.0,19.0,2,2,29,1,5.8,10.0,3.4482758620689653,50,762.0689655172415,3
63.0,184.49,1,6,6,0,1.26,9.523809523809524,0.0,0,-100.0,3
93.0,36.0,0,4,9,0,1.86,9.67741935483871,0.0,0,-100.0,3
594.0,348.0,0,8,59,2,11.88,9.932659932659933,3.389830508474576,100,741.7508417508418,3
1672.0,172.78,0,3,167,8,33.44,9.988038277511961,4.790419161676647,400,1096.1722488038279,3
36448.0,31.16,2,3,3644,182,728.96,9.997805092186129,4.994511525795828,9100,1148.3538191395962,0
557.0,130.0,2,7,55,2,11.14,9.874326750448834,3.6363636363636362,100,797.6660682226211,3
190.0,91.5,2,3,19,0,3.8000000000000003,10.0,0.0,0,-100.0,3
442.0,78.87,2,3,44,2,8.84,9.95475113122172,4.545454545454546,100,1031.2217194570137,3
2070.0,14.25,2,6,207,10,41.4,10.0,4.830917874396135,500,1107.729468599034,3
3431.0,174.0,0,6,343,17,68.62,9.997085397843195,4.956268221574344,850,1138.7059166423783,3
651.0,85.5,2,3,65,3,13.02,9.984639016897082,4.615384615384616,150,1052.073732718894,3
480.0,70.0,2,3,48,2,9.6,10.0,4.166666666666666,100,941.6666666666667,3
713.0,19.0,2,3,71,3,14.26,9.957924263674615,4.225352112676056,150,951.8934081346424,3
5447.0,34.2,2,6,544,27,108.94,9.987148889296861,4.963235294117647,1350,1139.214246374151,3
219.0,19.0,2,4,21,1,4.38,9.58904109589041,4.761904761904762,50,1041.552511415525,3
609.0,14.25,2,6,60,3,12.18,9.852216748768473,5.0,150,1131.527093596059,3
3269.0,141.0,2,3,326,16,65.38,9.972468644845518,4.9079754601226995,800,1123.615784643622,3
124.0,174.0,0,3,12,0,2.48,9.67741935483871,0.0,0,-100.0,3
2.0,36.0,0,1,0,0,0.04,0.0,0.0,0,-100.0,3
1159.0,36.0,2,1,115,5,23.18,9.92234685073339,4.3478260869565215,250,978.5159620362382,3
10.0,63.63,2,3,1,0,0.2,10.0,0.0,0,-100.0,3
72.0,36.0,0,3,7,0,1.44,9.722222222222223,0.0,0,-100.0,3
1114.0,27.0,2,3,111,5,22.28,9.964093357271095,4.504504504504505,250,1022.0825852782765,3
455.0,19.0,2,3,45,2,9.1,9.89010989010989,4.444444444444445,100,998.9010989010991,3
53.0,174.0,0,3,5,0,1.06,9.433962264150944,0.0,0,-100.0,3
191.0,14.25,2,3,19,0,3.8200000000000003,9.947643979057592,0.0,0,-100.0,3
543.0,36.0,1,8,54,2,10.86,9.94475138121547,3.7037037037037033,100,820.8103130755065,3
1016.0,36.0,2,6,101,5,20.32,9.940944881889765,4.9504950495049505,250,1130.3149606299212,3
158.0,86.25,2,3,15,0,3.16,9.49367088607595,0.0,0,-100.0,3
1956.0,36.0,2,2,195,9,39.12,9.969325153374232,4.615384615384616,450,1050.3067484662577,3
553.0,36.0,2,3,55,2,11.06,9.945750452079565,3.6363636363636362,100,804.1591320072332,3
276.0,174.0,1,6,27,1,5.5200000000000005,9.782608695652174,3.7037037037037033,50,805.7971014492753,3
585.0,174.0,0,3,58,2,11.700000000000001,9.914529914529915,3.4482758620689653,100,754.7008547008546,3
5114.0,91.5,2,4,511,25,102.28,9.992178333985139,4.892367906066536,1250,1122.1353148220571,3
537.0,42.12,2,7,53,2,10.74,9.869646182495345,3.7735849056603774,100,831.0986964618249,3
397.0,43.92,1,6,39,1,7.94,9.82367758186398,2.564102564102564,50,529.7229219143577,3
2.0,49.5,0,8,0,0,0.04,0.0,0.0,0,-100.0,3
968.0,125.99,2,3,96,4,19.36,9.917355371900827,4.166666666666666,200,933.0578512396693,3
953.0,42.12,2,1,95,4,19.06,9.968520461699896,4.2105263157894735,200,949.3179433368311,3
2415.0,79.7,2,1,241,12,48.300000000000004,9.979296066252589,4.979253112033195,600,1142.2360248447205,3
9418.0,87.84,0,8,941,47,188.36,9.991505627521766,4.994686503719448,2350,1147.6109577404968,3
667.0,43.92,1,1,66,3,13.34,9.89505247376312,4.545454545454546,150,1024.4377811094453,3
273.0,184.44,0,8,27,1,5.46,9.89010989010989,3.7037037037037033,50,815.7509157509157,3
40.0,14.25,2,3,4,0,0.8,10.0,0.0,0,-100.0,3
5106.0,174.0,2,2,510,25,102.12,9.9882491186839,4.901960784313726,1250,1124.0501370936154,3
